time,data_no.,gyro_x,gyro_y,gyro_z,g_x_scaled,g_y_scaled,g_z_scaled,accel_x,accel_y,accel_z,a_x_scaled,a_y_scaled,a_z_scaled,rotation_x,rotation_y
2019-01-28 20:51:50.11,181,-431,264,63,-3.2901,2.0153,0.4809,-144,6728,14968,-0.0088,0.4106,0.9136,24.2026,0.5027
2019-01-28 20:51:50.22,182,-439,278,68,-3.3511,2.1221,0.5191,-124,6468,14880,-0.0076,0.3948,0.9082,23.4928,0.4379
2019-01-28 20:51:50.34,183,-410,9,76,-3.1298,0.0687,0.5802,-168,6724,14740,-0.0103,0.4104,0.8997,24.5198,0.5941
2019-01-28 20:51:50.45,184,-415,299,73,-3.1679,2.2824,0.5573,-136,6676,15096,-0.0083,0.4075,0.9214,23.8559,0.4721
2019-01-28 20:51:50.56,185,-393,228,72,-3.0,1.7405,0.5496,-100,6772,14624,-0.0061,0.4133,0.8926,24.8471,0.3555
2019-01-28 20:51:50.67,186,-432,242,65,-3.2977,1.8473,0.4962,-36,6620,14848,-0.0022,0.4041,0.9062,24.0297,0.1269
2019-01-28 20:51:50.79,187,-385,511,78,-2.9389,3.9008,0.5954,-164,6696,14768,-0.01,0.4087,0.9014,24.3888,0.5795
2019-01-28 20:51:50.90,188,-436,504,65,-3.3282,3.8473,0.4962,-204,6888,14764,-0.0125,0.4204,0.9011,25.0088,0.7174
2019-01-28 20:51:51.01,189,-398,275,65,-3.0382,2.0992,0.4962,-192,6708,14944,-0.0117,0.4094,0.9121,24.1724,0.6715
2019-01-28 20:51:51.12,190,-423,288,89,-3.229,2.1985,0.6794,-152,6528,14808,-0.0093,0.3984,0.9038,23.7888,0.5381
2019-01-28 20:51:51.24,191,-405,244,54,-3.0916,1.8626,0.4122,-116,6636,15084,-0.0071,0.405,0.9207,23.7458,0.4033
2019-01-28 20:51:51.35,192,-424,283,79,-3.2366,2.1603,0.6031,-220,6716,14644,-0.0134,0.4099,0.8938,24.6346,0.7824
2019-01-28 20:51:51.46,193,-428,267,74,-3.2672,2.0382,0.5649,20,6692,14752,0.0012,0.4084,0.9004,24.4006,-0.0707
2019-01-28 20:51:51.57,194,-403,9,71,-3.0763,0.0687,0.542,-244,6892,14856,-0.0149,0.4207,0.9067,24.8846,0.8536
2019-01-28 20:51:51.69,195,-414,272,62,-3.1603,2.0763,0.4733,-184,6732,14728,-0.0112,0.4109,0.8989,24.5629,0.651
2019-01-28 20:51:51.80,196,-426,266,71,-3.2519,2.0305,0.542,-240,6740,14848,-0.0146,0.4114,0.9062,24.4121,0.8432
2019-01-28 20:51:51.91,197,-437,272,37,-3.3359,2.0763,0.2824,-172,6728,14728,-0.0105,0.4106,0.8989,24.5502,0.6086
2019-01-28 20:51:52.02,198,-399,267,69,-3.0458,2.0382,0.5267,-164,6744,14860,-0.01,0.4116,0.907,24.4089,0.5758
2019-01-28 20:51:52.13,199,-408,263,59,-3.1145,2.0076,0.4504,-148,6752,14788,-0.009,0.4121,0.9026,24.5397,0.5216
2019-01-28 20:51:52.25,200,-412,287,52,-3.145,2.1908,0.3969,-100,6808,14796,-0.0061,0.4155,0.9031,24.7078,0.3518
2019-01-28 20:51:52.36,201,-415,264,71,-3.1679,2.0153,0.542,-88,6788,14732,-0.0054,0.4143,0.8992,24.7382,0.3108
2019-01-28 20:51:52.47,202,-435,262,36,-3.3206,2.0,0.2748,-204,6736,15028,-0.0125,0.4111,0.9172,24.1414,0.7097
2019-01-28 20:51:52.58,203,-435,250,46,-3.3206,1.9084,0.3511,-116,6660,14820,-0.0071,0.4065,0.9045,24.1981,0.4091
2019-01-28 20:51:52.70,204,-426,246,81,-3.2519,1.8779,0.6183,-100,6668,14608,-0.0061,0.407,0.8916,24.5344,0.3568
2019-01-28 20:51:52.81,205,-400,272,56,-3.0534,2.0763,0.4275,-204,6680,14920,-0.0125,0.4077,0.9106,24.1171,0.715
2019-01-28 20:51:52.92,206,-451,262,62,-3.4427,2.0,0.4733,-268,6704,14784,-0.0164,0.4092,0.9023,24.389,0.9458
2019-01-28 20:51:53.03,207,-404,1,75,-3.084,0.0076,0.5725,-164,6832,14768,-0.01,0.417,0.9014,24.8249,0.5775
2019-01-28 20:51:53.15,208,-404,510,54,-3.084,3.8931,0.4122,-204,6756,14776,-0.0125,0.4124,0.9019,24.5691,0.7194
2019-01-28 20:51:53.26,209,-411,273,61,-3.1374,2.084,0.4656,-116,6724,14884,-0.0071,0.4104,0.9084,24.3109,0.4069
2019-01-28 20:51:53.37,210,-405,269,78,-3.0916,2.0534,0.5954,-176,6760,14988,-0.0107,0.4126,0.9148,24.2752,0.6133
2019-01-28 20:51:53.48,211,-423,268,68,-3.229,2.0458,0.5191,-248,6672,14768,-0.0151,0.4072,0.9014,24.3098,0.8768
2019-01-28 20:51:53.60,212,-399,498,60,-3.0458,3.8015,0.458,-492,6756,15092,-0.03,0.4124,0.9211,24.1045,1.7043
2019-01-28 20:51:53.71,213,-435,511,52,-3.3206,3.9008,0.3969,-144,6872,14816,-0.0088,0.4194,0.9043,24.8819,0.5052
2019-01-28 20:51:53.82,214,-418,261,86,-3.1908,1.9924,0.6565,-188,6736,14596,-0.0115,0.4111,0.8909,24.7713,0.67
2019-01-28 20:51:53.93,215,-417,270,67,-3.1832,2.0611,0.5115,-188,6748,14776,-0.0115,0.4119,0.9019,24.5438,0.6631
2019-01-28 20:51:54.05,216,-413,236,57,-3.1527,1.8015,0.4351,-76,6712,14800,-0.0046,0.4097,0.9033,24.3947,0.268
2019-01-28 20:51:54.16,217,-410,275,59,-3.1298,2.0992,0.4504,-80,6860,14600,-0.0049,0.4187,0.8911,25.1668,0.2841
2019-01-28 20:51:54.27,218,-416,260,65,-3.1756,1.9847,0.4962,-212,6748,14676,-0.0129,0.4119,0.8958,24.6906,0.7519
2019-01-28 20:51:54.38,219,-416,261,70,-3.1756,1.9924,0.5344,-188,6756,14836,-0.0115,0.4124,0.9055,24.4818,0.6607
2019-01-28 20:51:54.50,220,-410,260,53,-3.1298,1.9847,0.4046,-188,6900,14832,-0.0115,0.4211,0.9053,24.9466,0.6584
2019-01-28 20:51:54.61,221,-385,509,63,-2.9389,3.8855,0.4809,-192,6692,15100,-0.0117,0.4084,0.9216,23.9002,0.666
2019-01-28 20:51:54.72,222,-412,504,69,-3.145,3.8473,0.5267,-268,6876,14672,-0.0164,0.4197,0.8955,25.1064,0.9476
2019-01-28 20:51:54.83,223,-403,267,70,-3.0763,2.0382,0.5344,-208,6720,14748,-0.0127,0.4102,0.9001,24.4945,0.7353
2019-01-28 20:51:54.94,224,-416,274,58,-3.1756,2.0916,0.4427,-16,6696,14736,-0.001,0.4087,0.8994,24.4369,0.0566
2019-01-28 20:51:55.06,225,-407,256,61,-3.1069,1.9542,0.4656,-204,6664,14844,-0.0125,0.4067,0.906,24.175,0.7183
2019-01-28 20:51:55.17,226,-424,274,65,-3.2366,2.0916,0.4962,-208,6664,14752,-0.0127,0.4067,0.9004,24.3082,0.7362
2019-01-28 20:51:55.28,227,-407,257,54,-3.1069,1.9618,0.4122,-216,6736,14600,-0.0132,0.4111,0.8911,24.7648,0.7696
2019-01-28 20:51:55.39,228,-442,262,67,-3.374,2.0,0.5115,-136,6692,15044,-0.0083,0.4084,0.9182,23.98,0.4732
2019-01-28 20:51:55.51,229,-418,10,97,-3.1908,0.0763,0.7405,-236,6732,15092,-0.0144,0.4109,0.9211,24.0373,0.8182
2019-01-28 20:51:55.62,230,-404,267,38,-3.084,2.0382,0.2901,-252,6780,14748,-0.0154,0.4138,0.9001,24.6862,0.8894
2019-01-28 20:51:55.73,231,-395,271,64,-3.0153,2.0687,0.4885,-148,6688,14948,-0.009,0.4082,0.9124,24.1035,0.5178
2019-01-28 20:51:55.84,232,-427,259,80,-3.2595,1.9771,0.6107,-396,6744,14784,-0.0242,0.4116,0.9023,24.5132,1.396
2019-01-28 20:51:55.96,233,-409,266,66,-3.1221,2.0305,0.5038,-36,6704,14932,-0.0022,0.4092,0.9114,24.1785,0.126
2019-01-28 20:51:56.07,234,-425,235,64,-3.2443,1.7939,0.4885,-268,6680,14748,-0.0164,0.4077,0.9001,24.3643,0.9483
2019-01-28 20:51:56.18,235,-425,260,73,-3.2443,1.9847,0.5573,-72,6724,14668,-0.0044,0.4104,0.8953,24.6271,0.2557
2019-01-28 20:51:56.29,236,-437,504,61,-3.3359,3.8473,0.4656,-128,6828,14896,-0.0078,0.4167,0.9092,24.6249,0.4476
2019-01-28 20:51:56.41,237,-410,246,79,-3.1298,1.8779,0.6031,-136,6740,15084,-0.0083,0.4114,0.9207,24.0757,0.4716
2019-01-28 20:51:56.52,238,-388,248,65,-2.9618,1.8931,0.4962,-168,6496,14852,-0.0103,0.3965,0.9065,23.6224,0.5938
2019-01-28 20:51:56.63,239,-416,508,80,-3.1756,3.8779,0.6107,-92,6760,15072,-0.0056,0.4126,0.9199,24.1565,0.3191
2019-01-28 20:51:56.74,240,-404,509,46,-3.084,3.8855,0.3511,-160,6748,14672,-0.0098,0.4119,0.8955,24.6975,0.5676
2019-01-28 20:51:56.85,241,-413,277,58,-3.1527,2.1145,0.4427,-164,6744,14748,-0.01,0.4116,0.9001,24.5724,0.5794
2019-01-28 20:51:56.97,242,-398,265,57,-3.0382,2.0229,0.4351,-176,6400,14720,-0.0107,0.3906,0.8984,23.4971,0.6282
2019-01-28 20:51:57.08,243,-418,255,78,-3.1908,1.9466,0.5954,-148,6452,14820,-0.009,0.3938,0.9045,23.5252,0.5246
2019-01-28 20:51:57.19,244,-415,281,52,-3.1679,2.145,0.3969,-136,6796,14804,-0.0083,0.4148,0.9036,24.6573,0.4784
2019-01-28 20:51:57.30,245,-424,8,93,-3.2366,0.0611,0.7099,-176,6724,14840,-0.0107,0.4104,0.9058,24.3738,0.6189
2019-01-28 20:51:57.42,246,-422,12,68,-3.2214,0.0916,0.5191,-148,6784,14636,-0.009,0.4141,0.8933,24.8673,0.5256
2019-01-28 20:51:57.53,247,-413,273,77,-3.1527,2.084,0.5878,-144,6696,14796,-0.0088,0.4087,0.9031,24.3483,0.508
2019-01-28 20:51:57.64,248,-406,272,73,-3.0992,2.0763,0.5573,-224,6740,15080,-0.0137,0.4114,0.9204,24.0799,0.777
2019-01-28 20:51:57.75,249,-440,293,52,-3.3588,2.2366,0.3969,-104,6752,14768,-0.0063,0.4121,0.9014,24.5696,0.367
2019-01-28 20:51:57.87,250,-437,277,41,-3.3359,2.1145,0.313,-100,6724,14784,-0.0061,0.4104,0.9023,24.4563,0.3528
2019-01-28 20:51:57.98,251,-407,257,56,-3.1069,1.9618,0.4275,-248,6672,14964,-0.0151,0.4072,0.9133,24.0277,0.8672
2019-01-28 20:51:58.09,252,-394,249,79,-3.0076,1.9008,0.6031,-44,6480,14852,-0.0027,0.3955,0.9065,23.5718,0.1556
2019-01-28 20:51:58.20,253,-434,279,63,-3.313,2.1298,0.4809,-40,6640,14728,-0.0024,0.4053,0.8989,24.2678,0.1419
2019-01-28 20:51:58.31,254,-404,280,75,-3.084,2.1374,0.5725,-80,6668,14816,-0.0049,0.407,0.9043,24.23,0.2821
2019-01-28 20:51:58.43,255,-411,257,53,-3.1374,1.9618,0.4046,-164,6744,14728,-0.01,0.4116,0.8989,24.6019,0.5801
2019-01-28 20:51:58.54,256,-428,270,71,-3.2672,2.0611,0.542,-156,6652,14776,-0.0095,0.406,0.9019,24.2356,0.5516
2019-01-28 20:51:58.65,257,-407,252,69,-3.1069,1.9237,0.5267,-76,6788,15060,-0.0046,0.4143,0.9192,24.2623,0.2636
2019-01-28 20:51:58.76,258,-405,273,46,-3.0916,2.084,0.3511,-188,6768,14836,-0.0115,0.4131,0.9055,24.5201,0.6605
2019-01-28 20:51:58.88,259,-423,509,45,-3.229,3.8855,0.3435,-168,6464,14820,-0.0103,0.3945,0.9045,23.5639,0.5953
2019-01-28 20:51:58.99,260,-420,491,45,-3.2061,3.7481,0.3435,-120,6708,14784,-0.0073,0.4094,0.9023,24.4047,0.4235
2019-01-28 20:51:59.10,261,-423,246,56,-3.229,1.8779,0.4275,-204,6740,14824,-0.0125,0.4114,0.9048,24.4477,0.7177
2019-01-28 20:51:59.21,262,-412,298,76,-3.145,2.2748,0.5802,-148,6744,15048,-0.009,0.4116,0.9185,24.1393,0.5142
2019-01-28 20:51:59.33,263,-397,0,53,-3.0305,0.0,0.4046,-184,6684,14816,-0.0112,0.408,0.9043,24.2801,0.6486
2019-01-28 20:51:59.44,264,-409,296,48,-3.1221,2.2595,0.3664,-188,6744,14948,-0.0115,0.4116,0.9124,24.2815,0.6568
2019-01-28 20:51:59.55,265,-419,257,68,-3.1985,1.9618,0.5191,-132,6700,14728,-0.0081,0.4089,0.8989,24.4607,0.4674
2019-01-28 20:51:59.66,266,-429,263,73,-3.2748,2.0076,0.5573,-184,6672,14752,-0.0112,0.4072,0.9004,24.3345,0.6511
2019-01-28 20:51:59.78,267,-407,266,73,-3.1069,2.0305,0.5573,-112,6700,14720,-0.0068,0.4089,0.8984,24.4726,0.3968
2019-01-28 20:51:59.89,268,-402,264,77,-3.0687,2.0153,0.5878,-8,6704,15032,-0.0005,0.4092,0.9175,24.036,0.0278
2019-01-28 20:52:00.00,269,-407,270,58,-3.1069,2.0611,0.4427,-180,6472,14676,-0.011,0.395,0.8958,23.7955,0.643
2019-01-28 20:52:00.11,270,-433,506,82,-3.3053,3.8626,0.626,-56,6732,14620,-0.0034,0.4109,0.8923,24.7243,0.1993
2019-01-28 20:52:00.22,271,-403,265,63,-3.0763,2.0229,0.4809,-416,6696,14752,-0.0254,0.4087,0.9004,24.4049,1.4709
2019-01-28 20:52:00.34,272,-425,279,93,-3.2443,2.1298,0.7099,-156,6672,14688,-0.0095,0.4072,0.8965,24.4286,0.554
2019-01-28 20:52:00.45,273,-403,255,59,-3.0763,1.9466,0.4504,-220,6804,14712,-0.0134,0.4153,0.8979,24.8171,0.7776
2019-01-28 20:52:00.56,274,-413,10,62,-3.1527,0.0763,0.4733,-172,6660,15100,-0.0105,0.4065,0.9216,23.799,0.5971
2019-01-28 20:52:00.67,275,-397,272,61,-3.0305,2.0763,0.4656,-196,6860,14724,-0.012,0.4187,0.8987,24.9792,0.6913
2019-01-28 20:52:00.79,276,-415,267,47,-3.1679,2.0382,0.3588,-148,6688,14720,-0.009,0.4082,0.8984,24.4335,0.5245
2019-01-28 20:52:00.90,277,-427,497,66,-3.2595,3.7939,0.5038,-236,6700,14840,-0.0144,0.4089,0.9058,24.2956,0.8304
2019-01-28 20:52:01.01,278,-415,268,66,-3.1679,2.0458,0.5038,-148,6468,14600,-0.009,0.3948,0.8911,23.8929,0.531
2019-01-28 20:52:01.12,279,-385,303,81,-2.9389,2.313,0.6183,-172,6888,14904,-0.0105,0.4204,0.9097,24.8029,0.6002
2019-01-28 20:52:01.24,280,-412,272,81,-3.145,2.0763,0.6183,-508,6668,14884,-0.031,0.407,0.9084,24.1198,1.7841
2019-01-28 20:52:01.35,281,-414,244,78,-3.1603,1.8626,0.5954,-120,6724,15056,-0.0073,0.4104,0.9189,24.0648,0.417
2019-01-28 20:52:01.46,282,-418,286,78,-3.1908,2.1832,0.5954,-108,6400,14728,-0.0066,0.3906,0.8989,23.4866,0.3853
2019-01-28 20:52:01.57,283,-399,258,72,-3.0458,1.9695,0.5496,-12,6680,14780,-0.0007,0.4077,0.9021,24.3212,0.0424
2019-01-28 20:52:01.69,284,-397,277,64,-3.0305,2.1145,0.4885,-228,6728,14868,-0.0139,0.4106,0.9075,24.345,0.8004
2019-01-28 20:52:01.80,285,-419,270,54,-3.1985,2.0611,0.4122,-208,6592,14848,-0.0127,0.4023,0.9062,23.9375,0.7335
2019-01-28 20:52:01.91,286,-424,280,82,-3.2366,2.1374,0.626,-200,6592,14620,-0.0122,0.4023,0.8923,24.2681,0.7145
2019-01-28 20:52:02.02,287,-438,294,62,-3.3435,2.2443,0.4733,-504,6600,14788,-0.0308,0.4028,0.9026,24.0392,1.7826
2019-01-28 20:52:02.14,288,-418,511,68,-3.1908,3.9008,0.5191,-168,6804,14668,-0.0103,0.4153,0.8953,24.8836,0.5953
2019-01-28 20:52:02.25,289,-377,261,77,-2.8779,1.9924,0.5878,-212,6752,14944,-0.0129,0.4121,0.9121,24.3122,0.7407
2019-01-28 20:52:02.36,290,-417,285,60,-3.1832,2.1756,0.458,-416,6412,14720,-0.0254,0.3914,0.8984,23.5295,1.4842
2019-01-28 20:52:02.47,291,-433,274,51,-3.3053,2.0916,0.3893,-192,6692,14600,-0.0117,0.4084,0.8911,24.6228,0.6849
2019-01-28 20:52:02.59,292,-434,310,53,-3.313,2.3664,0.4046,-76,6712,14848,-0.0046,0.4097,0.9062,24.3249,0.2672
2019-01-28 20:52:02.70,293,-451,282,40,-3.4427,2.1527,0.3053,-24,6612,14720,-0.0015,0.4036,0.8984,24.1889,0.0852
2019-01-28 20:52:02.81,294,-417,262,76,-3.1832,2.0,0.5802,-88,6732,14844,-0.0054,0.4109,0.906,24.3947,0.3093
2019-01-28 20:52:02.92,295,-414,507,55,-3.1603,3.8702,0.4198,-16,6736,14828,-0.001,0.4111,0.905,24.4311,0.0563
2019-01-28 20:52:03.03,296,-408,271,72,-3.1145,2.0687,0.5496,-220,6756,14776,-0.0134,0.4124,0.9019,24.5688,0.7758
2019-01-28 20:52:03.15,297,-416,256,58,-3.1756,1.9542,0.4427,-216,6844,14788,-0.0132,0.4177,0.9026,24.8327,0.7594
2019-01-28 20:52:03.26,298,-408,246,66,-3.1145,1.8779,0.5038,-120,6720,14612,-0.0073,0.4102,0.8918,24.6968,0.4275
2019-01-28 20:52:03.37,299,-420,235,78,-3.2061,1.7939,0.5954,-180,6704,14856,-0.011,0.4092,0.9067,24.2864,0.6327
2019-01-28 20:52:03.48,300,-424,258,79,-3.2366,1.9695,0.6031,-76,6740,14976,-0.0046,0.4114,0.9141,24.23,0.2651
2019-01-28 20:52:03.60,301,-405,248,81,-3.0916,1.8931,0.6183,-68,6908,14728,-0.0042,0.4216,0.8989,25.1282,0.2395
2019-01-28 20:52:03.71,302,-403,248,71,-3.0763,1.8931,0.542,-108,6700,14856,-0.0066,0.4089,0.9067,24.2746,0.3797
2019-01-28 20:52:03.82,303,-394,264,76,-3.0076,2.0153,0.5802,-60,6768,15100,-0.0037,0.4131,0.9216,24.1423,0.2078
2019-01-28 20:52:03.93,304,-406,259,58,-3.0992,1.9771,0.4427,-216,6780,14772,-0.0132,0.4138,0.9016,24.6517,0.7614
2019-01-28 20:52:04.05,305,-425,272,60,-3.2443,2.0763,0.458,-164,6764,14764,-0.01,0.4128,0.9011,24.6131,0.5786
2019-01-28 20:52:04.16,306,-437,266,68,-3.3359,2.0305,0.5191,-144,6820,14704,-0.0088,0.4163,0.8975,24.8817,0.509
2019-01-28 20:52:04.27,307,-425,261,65,-3.2443,1.9924,0.4962,-124,6728,14600,-0.0076,0.4106,0.8911,24.7405,0.4419
2019-01-28 20:52:04.38,308,-449,507,68,-3.4275,3.8702,0.5191,-116,6740,14920,-0.0071,0.4114,0.9106,24.3101,0.406
2019-01-28 20:52:04.50,309,-447,279,71,-3.4122,2.1298,0.542,-24,6764,15012,-0.0015,0.4128,0.9163,24.255,0.0835
2019-01-28 20:52:04.61,310,-421,264,78,-3.2137,2.0153,0.5954,-100,6836,14940,-0.0061,0.4172,0.9119,24.5866,0.3487
2019-01-28 20:52:04.72,311,-424,12,79,-3.2366,0.0916,0.6031,-88,6688,14676,-0.0054,0.4082,0.8958,24.4988,0.3126
2019-01-28 20:52:04.83,312,-438,269,48,-3.3435,2.0534,0.3664,-224,6764,14568,-0.0137,0.4128,0.8892,24.9031,0.799
2019-01-28 20:52:04.94,313,-423,502,70,-3.229,3.8321,0.5344,-152,6776,15068,-0.0093,0.4136,0.9197,24.2121,0.5271
2019-01-28 20:52:05.06,314,-435,3,65,-3.3206,0.0229,0.4962,-164,6692,14676,-0.01,0.4084,0.8958,24.5108,0.5825
2019-01-28 20:52:05.17,315,-436,270,65,-3.3282,2.0611,0.4962,-112,6720,15072,-0.0068,0.4102,0.9199,24.0296,0.3889
2019-01-28 20:52:05.28,316,-397,501,81,-3.0305,3.8244,0.6183,-160,6692,14668,-0.0098,0.4084,0.8953,24.5227,0.5686
2019-01-28 20:52:05.39,317,-437,11,66,-3.3359,0.084,0.5038,-196,6708,14688,-0.012,0.4094,0.8965,24.5442,0.6954
2019-01-28 20:52:05.51,318,-409,253,28,-3.1221,1.9313,0.2137,-272,6680,15028,-0.0166,0.4077,0.9172,23.9618,0.9475
2019-01-28 20:52:05.62,319,-422,270,65,-3.2214,2.0611,0.4962,-88,6692,14724,-0.0054,0.4084,0.8987,24.4412,0.3117
2019-01-28 20:52:05.73,320,-427,3,68,-3.2595,0.0229,0.5191,-128,6796,14916,-0.0078,0.4148,0.9104,24.4941,0.4474
2019-01-28 20:52:05.84,321,-379,257,69,-2.8931,1.9618,0.5267,-92,6860,14908,-0.0056,0.4187,0.9099,24.7094,0.3212
2019-01-28 20:52:05.96,322,-425,244,63,-3.2443,1.8626,0.4809,-112,6756,14724,-0.0068,0.4124,0.8987,24.6471,0.3961
2019-01-28 20:52:06.07,323,-423,282,83,-3.229,2.1527,0.6336,-140,6812,14784,-0.0085,0.4158,0.9023,24.7378,0.4928
2019-01-28 20:52:06.19,324,-396,274,88,-3.0229,2.0916,0.6718,-172,6796,14716,-0.0105,0.4148,0.8982,24.7865,0.6079
2019-01-28 20:52:06.30,325,-416,509,92,-3.1756,3.8855,0.7023,-308,6772,14888,-0.0188,0.4133,0.9087,24.4544,1.0788
2019-01-28 20:52:06.41,326,-414,3,60,-3.1603,0.0229,0.458,-392,6740,14724,-0.0239,0.4114,0.8987,24.5885,1.3867
2019-01-28 20:52:06.52,327,-406,255,74,-3.0992,1.9466,0.5649,-100,6728,14860,-0.0061,0.4106,0.907,24.3586,0.3512
2019-01-28 20:52:06.64,328,-425,271,56,-3.2443,2.0687,0.4275,-112,6748,14804,-0.0068,0.4119,0.9036,24.504,0.3944
2019-01-28 20:52:06.75,329,-404,263,97,-3.084,2.0076,0.7405,-124,6824,14764,-0.0076,0.4165,0.9011,24.8059,0.4368
2019-01-28 20:52:06.86,330,-403,259,73,-3.0763,1.9771,0.5573,-32,6736,14712,-0.002,0.4111,0.8979,24.601,0.1133
2019-01-28 20:52:06.97,331,-439,271,59,-3.3511,2.0687,0.4504,-248,6588,14664,-0.0151,0.4021,0.895,24.1896,0.8838
2019-01-28 20:52:07.08,332,-422,246,53,-3.2214,1.8779,0.4046,-128,6784,14776,-0.0078,0.4141,0.9019,24.6601,0.4511
2019-01-28 20:52:07.20,333,-413,250,85,-3.1527,1.9084,0.6489,-188,6776,15092,-0.0115,0.4136,0.9211,24.1774,0.6511
2019-01-28 20:52:07.31,334,-402,505,77,-3.0687,3.855,0.5878,-208,6756,14728,-0.0127,0.4124,0.8989,24.6396,0.7354
2019-01-28 20:52:07.42,335,-426,249,61,-3.2519,1.9008,0.4656,-44,6420,14864,-0.0027,0.3918,0.9072,23.3602,0.1557
2019-01-28 20:52:07.53,336,-420,290,69,-3.2061,2.2137,0.5267,-168,6704,14668,-0.0103,0.4092,0.8953,24.5613,0.5968
2019-01-28 20:52:07.65,337,-391,273,68,-2.9847,2.084,0.5191,-136,6732,14716,-0.0083,0.4109,0.8982,24.5813,0.4815
2019-01-28 20:52:07.76,338,-407,246,82,-3.1069,1.8779,0.626,-180,6824,14752,-0.011,0.4165,0.9004,24.8228,0.6345
2019-01-28 20:52:07.87,339,-424,234,79,-3.2366,1.7863,0.6031,-496,6720,14624,-0.0303,0.4102,0.8926,24.6672,1.7652
2019-01-28 20:52:07.98,340,-416,267,60,-3.1756,2.0382,0.458,-88,6800,14660,-0.0054,0.415,0.8948,24.8837,0.312
2019-01-28 20:52:08.10,341,-423,281,68,-3.229,2.145,0.5191,-196,6788,14592,-0.012,0.4143,0.8906,24.9452,0.6978
2019-01-28 20:52:08.21,342,-413,263,63,-3.1527,2.0076,0.4809,-256,6672,14672,-0.0156,0.4072,0.8955,24.4501,0.91
2019-01-28 20:52:08.32,343,-439,292,72,-3.3511,2.229,0.5496,-116,6768,14824,-0.0071,0.4131,0.9048,24.5387,0.4078
2019-01-28 20:52:08.43,344,-393,262,67,-3.0,2.0,0.5115,-208,6900,14860,-0.0127,0.4211,0.907,24.9049,0.7274
2019-01-28 20:52:08.55,345,-425,235,53,-3.2443,1.7939,0.4046,-160,6664,15064,-0.0098,0.4067,0.9194,23.8624,0.5565
2019-01-28 20:52:08.66,346,-420,271,69,-3.2061,2.0687,0.5267,-228,6748,14624,-0.0139,0.4119,0.8926,24.7675,0.811
2019-01-28 20:52:08.77,347,-421,10,67,-3.2137,0.0763,0.5115,-28,6772,14628,-0.0017,0.4133,0.8928,24.8416,0.0995
2019-01-28 20:52:08.88,348,-427,235,61,-3.2595,1.7939,0.4656,-208,6824,14840,-0.0127,0.4165,0.9058,24.6926,0.7296
2019-01-28 20:52:09.00,349,-437,268,51,-3.3359,2.0458,0.3893,-192,6776,14836,-0.0117,0.4136,0.9055,24.5456,0.6744
2019-01-28 20:52:09.11,350,-423,255,75,-3.229,1.9466,0.5725,-188,6680,14628,-0.0115,0.4077,0.8928,24.5424,0.6698
2019-01-28 20:52:09.22,351,-410,507,84,-3.1298,3.8702,0.6412,-96,6716,14628,-0.0059,0.4099,0.8928,24.6603,0.3417
2019-01-28 20:52:09.33,352,-435,264,69,-3.3206,2.0153,0.5267,-124,6688,14624,-0.0076,0.4082,0.8926,24.5753,0.4418
2019-01-28 20:52:09.44,353,-426,6,69,-3.2519,0.0458,0.5267,-132,6776,14860,-0.0081,0.4136,0.907,24.5116,0.4631
2019-01-28 20:52:09.56,354,-421,272,55,-3.2137,2.0763,0.4198,-112,6784,14792,-0.0068,0.4141,0.9028,24.6368,0.3943
2019-01-28 20:52:09.67,355,-418,509,65,-3.1908,3.8855,0.4962,-352,6756,14768,-0.0215,0.4124,0.9014,24.5768,1.2417
2019-01-28 20:52:09.78,356,-418,261,62,-3.1908,1.9924,0.4733,-144,6796,15088,-0.0088,0.4148,0.9209,24.247,0.4986
2019-01-28 20:52:09.89,357,-420,2,56,-3.2061,0.0153,0.4275,-124,6748,14780,-0.0076,0.4119,0.9021,24.5389,0.4373
2019-01-28 20:52:10.01,358,-432,510,70,-3.2977,3.8931,0.5344,-248,6808,14880,-0.0151,0.4155,0.9082,24.5824,0.8683
2019-01-28 20:52:10.12,359,-435,262,78,-3.3206,2.0,0.5954,-92,6656,14976,-0.0056,0.4062,0.9141,23.9621,0.3216
2019-01-28 20:52:10.23,360,-387,258,66,-2.9542,1.9695,0.5038,-72,6812,14740,-0.0044,0.4158,0.8997,24.8035,0.2541
2019-01-28 20:52:10.34,361,-394,15,71,-3.0076,0.1145,0.542,-60,6764,14856,-0.0037,0.4128,0.9067,24.4798,0.2106
2019-01-28 20:52:10.46,362,-443,265,73,-3.3817,2.0229,0.5573,-128,6720,14624,-0.0078,0.4102,0.8926,24.6788,0.4557
2019-01-28 20:52:10.57,363,-399,507,69,-3.0458,3.8702,0.5267,-208,6748,14680,-0.0127,0.4119,0.896,24.6848,0.7376
2019-01-28 20:52:10.68,364,-412,257,72,-3.145,1.9618,0.5496,-108,6832,14916,-0.0066,0.417,0.9104,24.6087,0.3772
2019-01-28 20:52:10.80,365,-405,276,47,-3.0916,2.1069,0.3588,-172,6908,15000,-0.0105,0.4216,0.9155,24.7262,0.5967
2019-01-28 20:52:10.91,366,-404,290,65,-3.084,2.2137,0.4962,-4,6708,14748,-0.0002,0.4094,0.9001,24.458,0.0141
2019-01-28 20:52:11.02,367,-432,267,52,-3.2977,2.0382,0.3969,-264,6796,14800,-0.0161,0.4148,0.9033,24.6606,0.9287
